slug,slice,nu,cand,basis,gamma_form,solver,init,seed,loglik,aic,bic,n_params,n_iter,converged,wall_s
ALL_M_14-25_mrc2,ALL_M,8,spline5-gscalar,spline5,scalar,anderson,rand0,0.0,1334729.3557223375,-2112956.711444675,1133746.4643796147,278252,131,True,33.433785599889234
ALL_M_14-25_mrc2,ALL_M,8,spline5-gscalar,spline5,scalar,anderson,rand1,1.0,1334733.4367663488,-2112964.8735326976,1133738.3022915921,278252,117,True,28.189070499967784
ALL_M_14-25_mrc2,ALL_M,8,spline5-gvarying,spline5,varying,anderson,mean,,1337035.4531403724,-2117562.906280745,1129175.2743037343,278255,104,True,29.08488540002145
ALL_M_14-25_mrc2,ALL_M,8,spline5-gvarying,spline5,varying,anderson,rand0,0.0,1337032.235564537,-2117556.471129074,1129181.709455405,278255,139,True,37.93164249998517
ALL_M_14-25_mrc2,ALL_M,8,spline5-gvarying,spline5,varying,anderson,rand1,1.0,1337033.064813664,-2117558.129627328,1129180.0509571512,278255,105,True,27.304532299982384
ALL_M_14-25_mrc2,ALL_M,8,spline6-goff,spline6,off,anderson,mean,,1322203.3208986637,-2087904.6417973274,1158798.5340269622,278252,111,True,28.153518500039354
ALL_M_14-25_mrc2,ALL_M,8,spline6-goff,spline6,off,anderson,rand0,0.0,1322201.7693480388,-2087901.5386960777,1158801.637128212,278252,158,True,35.25588870001957
ALL_M_14-25_mrc2,ALL_M,8,spline6-goff,spline6,off,anderson,rand1,1.0,1322200.879904348,-2087899.7598086959,1158803.4160155938,278252,134,True,30.792045999900438
ALL_M_14-25_mrc2,ALL_M,8,spline6-gscalar,spline6,scalar,anderson,mean,,1334743.4903982352,-2112982.9807964703,1133731.863281216,278253,108,True,29.225872799986973
ALL_M_14-25_mrc2,ALL_M,8,spline6-gscalar,spline6,scalar,anderson,rand0,0.0,1334741.8893865882,-2112979.7787731765,1133735.0653045098,278253,119,True,30.062411699909717
ALL_M_14-25_mrc2,ALL_M,8,spline6-gscalar,spline6,scalar,anderson,rand1,1.0,1334745.9504762278,-2112987.9009524556,1133726.9431252307,278253,112,True,27.94660919997841
ALL_M_14-25_mrc2,ALL_M,8,spline6-gvarying,spline6,varying,anderson,mean,,1337057.203678778,-2117602.407357556,1129159.1097337166,278257,103,True,32.44310990010854
ALL_M_14-25_mrc2,ALL_M,8,spline6-gvarying,spline6,varying,anderson,rand0,0.0,1337053.9254868012,-2117595.8509736024,1129165.66611767,278257,87,True,25.971896299975924
ALL_M_14-25_mrc2,ALL_M,8,spline6-gvarying,spline6,varying,anderson,rand1,1.0,1337054.7679329875,-2117597.535865975,1129163.9812252973,278257,118,True,33.17669779993594
