comp_id,series_key,year,date,race_country,total_runners,total_men,total_women,dnf_count,mean_time_sec,p1_time_sec,p10_time_sec,p25_time_sec,median_time_sec,p75_time_sec,mean_time,p1_time,p10_time,p25_time,median_time,p75_time,m_top1_sec,m_top3_sec,m_top10_sec,m_top25_sec,w_top1_sec,w_top3_sec,w_top10_sec,w_top25_sec,m_top1,m_top3,m_top10,m_top25,w_top1,w_top3,w_top10,w_top25,sub3_count,sub3_pct,sub4_count,sub4_pct,bq_count,bq_pct,m_sub3_count,m_sub3_pct,m_sub4_count,m_sub4_pct,m_bq_count,m_bq_pct,w_sub3_count,w_sub3_pct,w_sub4_count,w_sub4_pct,w_bq_count,w_bq_pct
3871901255,seville_marathon,2020,2020-02-23,ESP,10834,9223,1592,681,13736.341609747093,8938.0,10732.3,12076.25,13576.0,15222.5,03:48:56,02:28:58,02:58:52,03:21:16,03:46:16,04:13:42,7486.0,7582.0,7647.0,7818.0,8592.0,8627.0,8938.0,10077.0,02:04:46,02:06:22,02:07:27,02:10:18,02:23:12,02:23:47,02:28:58,02:47:57,1160,10.70703341332841,6923,63.90068303489016,1900,17.537382314934465,1104,11.970074812967582,6257,67.84126639921935,1631,17.684050742708447,42,2.638190954773869,648,40.7035175879397,269,16.896984924623116
3881776131,milton_keynes_marathon,2013,2013-05-06,GBR,2046,1458,481,86,16062.557673509287,10802.15,12762.0,14077.75,15865.0,17785.25,04:27:43,03:00:02,03:32:42,03:54:38,04:24:25,04:56:25,9023.0,10031.0,10509.0,10955.0,11042.0,11439.0,12479.0,13345.0,02:30:23,02:47:11,02:55:09,03:02:35,03:04:02,03:10:39,03:27:59,03:42:25,21,1.0263929618768328,625,30.547409579667644,51,2.4926686217008798,20,1.3717421124828533,525,36.0082304526749,36,2.4691358024691357,0,0.0,63,13.097713097713099,15,3.118503118503119
3887402584,barcelona_marathon,2023,2023-03-19,ESP,11140,8922,2213,474,14460.430430879713,9832.95,11451.9,12696.5,14246.0,16022.0,04:01:00,02:43:53,03:10:52,03:31:36,03:57:26,04:27:02,7219.0,7512.0,7701.0,8868.0,8402.0,8556.0,9827.0,10873.0,02:00:19,02:05:12,02:08:21,02:27:48,02:20:02,02:22:36,02:43:47,03:01:13,659,5.915619389587073,5927,53.204667863554754,1226,11.005385996409336,632,7.08361353956512,5213,58.42860345214077,1000,11.208249271463798,24,1.0845006778129238,709,32.037957523723456,226,10.212381382738364
3888296686,cologne_marathon,2025,2025-10-05,GER,7958,6022,1934,30,14799.43277205328,9969.57,11754.0,13150.75,14523.0,16393.5,04:06:39,02:46:10,03:15:54,03:39:11,04:02:03,04:33:14,7694.0,7791.0,8965.0,9467.0,8951.0,9919.0,10472.0,11200.0,02:08:14,02:09:51,02:29:25,02:37:47,02:29:11,02:45:19,02:54:32,03:06:40,342,4.297562201558181,3795,47.687861271676304,564,7.087207841166123,327,5.43008967120558,3183,52.85619395549651,386,6.409830621056127,13,0.672182006204757,610,31.54084798345398,178,9.20372285418821
3899240956,edinburgh_marathon,2018,2018-05-27,GBR,7668,4923,2726,0,15599.476004173188,10366.69,12226.6,13640.0,15314.5,17328.0,04:19:59,02:52:47,03:23:47,03:47:20,04:15:14,04:48:48,8013.0,8683.0,9383.0,9826.0,10145.0,10471.0,11022.0,11575.0,02:13:33,02:24:43,02:36:23,02:43:46,02:49:05,02:54:31,03:03:42,03:12:55,190,2.477829942618675,2873,37.467396974439225,434,5.659885237350027,182,3.6969327645744468,2309,46.90229534836482,302,6.134470851107048,7,0.25678650036683787,551,20.212765957446805,132,4.842259721203228
3904449044,cape_town_marathon,2024,2024-10-20,RSA,16500,10750,5747,0,16566.108848484848,9936.98,12484.7,14253.0,16453.5,18702.25,04:36:06,02:45:37,03:28:05,03:57:33,04:34:14,05:11:42,7695.0,7810.0,8084.0,8548.0,8542.0,8569.0,9482.0,10888.0,02:08:15,02:10:10,02:14:44,02:22:28,02:22:22,02:22:49,02:38:02,03:01:28,491,2.9757575757575756,4501,27.27878787878788,739,4.4787878787878785,469,4.362790697674419,3752,34.90232558139535,542,5.041860465116279,21,0.3654080389768575,748,13.015486340699495,197,3.427875413259092
3943132342,chester_marathon,2023,2023-10-08,GBR,3391,2456,930,0,15181.422294308464,9695.8,11514.0,13070.5,15004.0,17202.5,04:13:01,02:41:36,03:11:54,03:37:50,04:10:04,04:46:42,8492.0,8868.0,9067.0,9531.0,9681.0,9897.0,10431.0,11455.0,02:21:32,02:27:48,02:31:07,02:38:51,02:41:21,02:44:57,02:53:51,03:10:55,216,6.369802418165733,1476,43.52698319079917,433,12.769094662341493,200,8.143322475570033,1220,49.6742671009772,305,12.4185667752443,15,1.6129032258064515,253,27.204301075268816,128,13.763440860215054
3948136567,milton_keynes_marathon,2015,2015-05-04,GBR,1559,1138,382,54,15459.091725465041,10460.24,12233.6,13580.0,15193.0,17100.5,04:17:39,02:54:20,03:23:54,03:46:20,04:13:13,04:45:00,9446.0,9980.0,10233.0,10603.0,10705.0,11284.0,12469.0,13410.0,02:37:26,02:46:20,02:50:33,02:56:43,02:58:25,03:08:04,03:27:49,03:43:30,40,2.5657472738935216,611,39.191789608723546,71,4.554201411161,38,3.3391915641476277,519,45.60632688927944,57,5.008787346221441,1,0.2617801047120419,76,19.895287958115183,14,3.664921465968586
3962857066,rotterdam_marathon,2022,2022-04-10,NED,11722,9179,2534,0,14383.730421429791,9260.42,11341.0,12827.0,14304.5,15948.0,03:59:44,02:34:20,03:09:01,03:33:47,03:58:24,04:25:48,7496.0,7523.0,8065.0,8461.0,8520.0,8812.0,9166.0,10145.0,02:04:56,02:05:23,02:14:25,02:21:01,02:22:00,02:26:52,02:32:46,02:49:05,829,7.07217198430302,6130,52.2948302337485,1334,11.380310527213785,776,8.454079965137815,5310,57.84943893670334,1051,11.450049024948251,44,1.7363851617995265,811,32.004735595895816,283,11.1681136543015
3975862196,venice_marathon,2023,2023-10-22,ITA,4412,3384,1028,0,15637.405938349955,10210.1,12280.0,13633.75,15446.5,17463.0,04:20:37,02:50:10,03:24:40,03:47:14,04:17:26,04:51:03,7661.0,7698.0,8773.0,9983.0,8735.0,8886.0,11456.0,12211.0,02:07:41,02:08:18,02:26:13,02:46:23,02:25:35,02:28:06,03:10:56,03:23:31,119,2.6971894832275614,1603,36.33272892112421,317,7.1849501359927475,113,3.3392434988179667,1385,40.92789598108747,238,7.033096926713949,6,0.5836575875486382,218,21.20622568093385,79,7.684824902723736
3978336436,frankfurt_marathon,2017,2017-10-29,GER,11125,8750,2367,0,14078.90211235955,9229.68,10889.0,12322.0,13957.0,15655.0,03:54:39,02:33:50,03:01:29,03:25:22,03:52:37,04:20:55,7550.0,7666.0,7957.0,8358.0,8615.0,8678.0,9131.0,10122.0,02:05:50,02:07:46,02:12:37,02:19:18,02:23:35,02:24:38,02:32:11,02:48:42,1042,9.366292134831461,6584,59.18202247191011,1831,16.458426966292137,972,11.108571428571429,5673,64.83428571428571,1403,16.034285714285716,66,2.788339670468948,904,38.19180397127165,428,18.08196028728348
3980488655,belfast_marathon,2026,2026-05-03,GBR,5215,3654,1561,0,15130.737871524449,9881.42,11698.4,13124.0,14794.0,16891.0,04:12:11,02:44:41,03:14:58,03:38:44,04:06:34,04:41:31,8184.0,8258.0,8903.0,9508.0,9480.0,9764.0,10510.0,11421.0,02:16:24,02:17:38,02:28:23,02:38:28,02:38:00,02:42:44,02:55:10,03:10:21,246,4.717162032598274,2357,45.19654841802493,0,0.0,233,6.376573617952928,1973,53.99562123700055,0,0.0,13,0.8327994875080076,384,24.59961563100577,0,0.0
3989385660,stockholm_marathon,2015,2015-05-30,SWE,14809,10887,3921,0,14775.124113714633,10185.48,11953.8,13152.0,14490.0,16228.0,04:06:15,02:49:45,03:19:14,03:39:12,04:01:30,04:30:28,8302.0,8585.0,8854.0,9208.0,9254.0,9324.0,10380.0,10739.0,02:18:22,02:23:05,02:27:34,02:33:28,02:34:14,02:35:24,02:53:00,02:58:59,485,3.27503545141468,7202,48.63258829090418,41,0.276858667026808,456,4.18848167539267,6026,55.35041792964086,22,0.20207587030403232,28,0.7141035450140271,1175,29.96684519255292,19,0.4845702626880897
3993933485,malaga_marathon,2022,2022-12-11,ESP,2778,2329,445,307,13623.335133189345,9168.54,10838.0,12079.25,13417.5,15076.0,03:47:03,02:32:49,03:00:38,03:21:19,03:43:38,04:11:16,7728.0,7786.0,8238.0,9342.0,8769.0,8919.0,9992.0,11116.0,02:08:48,02:09:46,02:17:18,02:35:42,02:26:09,02:28:39,02:46:32,03:05:16,264,9.503239740820735,1857,66.84665226781857,539,19.402447804175665,240,10.304851867754401,1644,70.58823529411765,439,18.84929154143409,20,4.49438202247191,209,46.96629213483146,100,22.47191011235955
4018375544,zurich_marathon,2022,2022-04-10,SUI,2805,2201,604,105,13802.817112299464,9229.52,10853.4,12241.0,13602.0,15276.0,03:50:03,02:33:50,03:00:53,03:24:01,03:46:42,04:14:36,7598.0,7797.0,8714.0,9166.0,9188.0,9429.0,10166.0,11020.0,02:06:38,02:09:57,02:25:14,02:32:46,02:33:08,02:37:09,02:49:26,03:03:40,274,9.768270944741534,1779,63.422459893048135,529,18.859180035650624,253,11.49477510222626,1483,67.37846433439346,393,17.85552021808269,21,3.47682119205298,296,49.00662251655629,136,22.516556291390728
4024688669,vienna_marathon,2022,2022-04-24,AUT,4803,3775,1019,0,14429.69206745784,9434.26,11402.4,12734.5,14259.0,16006.0,04:00:30,02:37:14,03:10:02,03:32:14,03:57:39,04:26:46,7613.0,7692.0,8239.0,9126.0,8459.0,8581.0,9532.0,11413.0,02:06:53,02:08:12,02:17:19,02:32:06,02:20:59,02:23:01,02:38:52,03:10:13,281,5.850510097855507,2542,52.92525504892775,591,12.304809494066209,260,6.887417218543046,2202,58.33112582781457,448,11.867549668874172,16,1.5701668302257115,332,32.580961727183514,143,14.033366045142296
4032367218,itabashi_marathon,2012,2012-03-18,JPN,12907,11372,1535,293,16078.396529015263,10305.3,12219.6,13681.5,15689.0,18150.5,04:27:58,02:51:45,03:23:40,03:48:02,04:21:29,05:02:30,8765.0,9094.0,9276.0,9551.0,9981.0,10687.0,11627.0,12147.0,02:26:05,02:31:34,02:34:36,02:39:11,02:46:21,02:58:07,03:13:47,03:22:27,339,2.62648175408693,4701,36.422096536763,0,0.0,335,2.9458318677453392,4463,39.24551530073865,0,0.0,4,0.26058631921824105,238,15.504885993485344,0,0.0
4035316273,boston_marathon,2016,2016-04-18,USA,26639,14468,12166,0,14103.839708697775,9916.38,11322.0,12387.5,13688.0,15405.0,03:55:04,02:45:16,03:08:42,03:26:28,03:48:08,04:16:45,7965.0,8045.0,8522.0,8906.0,8959.0,9050.0,9451.0,10274.0,02:12:45,02:14:05,02:22:02,02:28:26,02:29:19,02:30:50,02:37:31,02:51:14,1445,5.424377791959158,16799,63.06167648935771,4510,16.93006494237772,1359,9.393143489079348,10242,70.79071053359137,2335,16.139065523914848,83,0.6822291632418215,6552,53.855005753739924,2175,17.87769192832484
4038363944,prague_marathon,2022,2022-05-08,CZE,4612,3650,961,0,15328.227450130096,9806.64,11954.1,13414.0,15087.0,17095.5,04:15:28,02:43:27,03:19:14,03:43:34,04:11:27,04:44:56,7674.0,7724.0,8324.0,9494.0,8576.0,8721.0,9990.0,11526.0,02:07:54,02:08:44,02:18:44,02:38:14,02:22:56,02:25:21,02:46:30,03:12:06,180,3.902862098872507,1919,41.60884648742411,375,8.13096270598439,163,4.465753424657534,1681,46.054794520547944,284,7.780821917808218,17,1.768990634755463,238,24.765868886576484,91,9.469302809573362
4044645213,itabashi_marathon,2019,2019-03-17,JPN,13310,11789,1521,544,15917.198046581518,10015.54,11938.0,13507.0,15588.0,18047.0,04:25:17,02:46:56,03:18:58,03:45:07,04:19:48,05:00:47,8408.0,8626.0,8921.0,9250.0,10010.0,10221.0,10882.0,11489.0,02:20:08,02:23:46,02:28:41,02:34:10,02:46:50,02:50:21,03:01:22,03:11:29,530,3.9819684447783623,5080,38.16679188580015,0,0.0,522,4.427856476376283,4748,40.274832470947494,0,0.0,8,0.5259697567389875,332,21.82774490466798,0,0.0
4057070641,berlin_marathon,2025,2025-09-21,GER,48354,31043,17221,0,15865.657629151674,9642.53,11806.0,13503.0,15614.0,18003.0,04:24:26,02:40:43,03:16:46,03:45:03,04:20:14,05:00:03,7336.0,7617.0,7840.0,8301.0,8465.0,8489.0,8692.0,9617.0,02:02:16,02:06:57,02:10:40,02:18:21,02:21:05,02:21:29,02:24:52,02:40:17,2409,4.982007693262192,17561,36.317574554328495,4753,9.829590106299376,2239,7.21257610411365,13491,43.4590728988822,3067,9.879844087233836,157,0.9116776029266592,4021,23.349398989605714,1686,9.790372219963997
4060389817,nyc_marathon,2014,2014-11-02,USA,50395,29993,20397,0,16485.616330985216,10630.88,12796.400000000001,14205.0,16072.0,18266.0,04:34:46,02:57:11,03:33:16,03:56:45,04:27:52,05:04:26,7859.0,7998.0,8201.0,8745.0,8707.0,8760.0,9198.0,10420.0,02:10:59,02:13:18,02:16:41,02:25:45,02:25:07,02:26:00,02:33:18,02:53:40,707,1.4029169560472268,14166,28.109931540827464,1997,3.962694711776962,658,2.193845230553796,10896,36.32847664455039,1154,3.84756443170073,48,0.2353287248124724,3269,16.026866696082756,843,4.132960729519047
4086243062,osaka_marathon,2025,2025-02-24,JPN,31232,3,1,1412,16520.65208760246,9383.93,11913.2,13767.0,16368.0,19373.25,04:35:21,02:36:24,03:18:33,03:49:27,04:32:48,05:22:53,8834.0,17242.0,,,10537.0,,,,02:27:14,04:47:22,,,02:55:37,,,,1584,5.07172131147541,10300,32.978995901639344,3,0.009605532786885246,2,66.66666666666666,2,66.66666666666666,2,66.66666666666666,1,100.0,1,100.0,1,100.0
4092757441,berlin_marathon,2024,2024-09-29,GER,54158,35507,18562,0,14984.494276007237,9284.0,11094.0,12674.0,14496.0,16958.0,04:09:44,02:34:44,03:04:54,03:31:14,04:01:36,04:42:38,7397.0,7411.0,7590.0,7789.0,8202.0,8340.0,8616.0,9325.0,02:03:17,02:03:31,02:06:30,02:09:49,02:16:42,02:19:00,02:23:36,02:35:25,4578,8.453044794859485,26384,48.71671775176336,8739,16.136120240776986,4197,11.82020446672487,20277,57.10704931421973,5826,16.40803221899907,360,1.9394461803684946,6050,32.59347053119276,2913,15.693352009481737
4093586871,chicago_marathon,2016,2016-10-09,USA,40557,22028,18520,0,16486.774317627045,10275.24,12425.0,13966.0,16103.0,18634.0,04:34:47,02:51:15,03:27:05,03:52:46,04:28:23,05:10:34,7883.0,7997.0,8203.0,8610.0,8492.0,8621.0,9361.0,10092.0,02:11:23,02:13:17,02:16:43,02:23:30,02:21:32,02:23:41,02:36:01,02:48:12,943,2.32512266686392,12537,30.912049707818625,2269,5.594595260990705,854,3.8768839658616305,8890,40.35772652987107,1292,5.865262393317596,86,0.4643628509719222,3640,19.654427645788335,977,5.275377969762419
4107507311,malaga_marathon,2018,2018-12-09,ESP,2414,2044,367,0,14054.19884009942,9376.38,11226.0,12449.25,13849.0,15341.0,03:54:14,02:36:16,03:07:06,03:27:29,03:50:49,04:15:41,7865.0,7881.0,8505.0,9618.0,9194.0,9372.0,11098.0,12226.0,02:11:05,02:11:21,02:21:45,02:40:18,02:33:14,02:36:12,03:04:58,03:23:46,164,6.793703396851698,1493,61.84755592377796,280,11.5990057995029,153,7.4853228962818,1359,66.48727984344423,234,11.448140900195694,9,2.452316076294278,132,35.967302452316076,46,12.534059945504087
4126125815,copenhagen_marathon,2023,2023-05-14,DEN,10164,7552,2512,0,14571.406237701693,9635.04,11513.6,12887.0,14353.5,16080.0,04:02:51,02:40:35,03:11:54,03:34:47,03:59:14,04:28:00,7752.0,7791.0,8120.0,8770.0,8594.0,8956.0,9409.0,10518.0,02:09:12,02:09:51,02:15:20,02:26:10,02:23:14,02:29:16,02:36:49,02:55:18,561,5.51948051948052,5186,51.023219205037385,947,9.31719795356159,524,6.938559322033898,4245,56.21027542372882,679,8.990995762711865,34,1.3535031847133758,919,36.5843949044586,268,10.668789808917198
4129825558,stockholm_marathon,2024,2024-06-01,SWE,17041,12455,4584,0,16647.31447684995,10585.6,12882.0,14507.0,16588.0,18664.0,04:37:27,02:56:26,03:34:42,04:01:47,04:36:28,05:11:04,8057.0,8141.0,8964.0,9444.0,9106.0,9241.0,9958.0,10947.0,02:14:17,02:15:41,02:29:24,02:37:24,02:31:46,02:34:01,02:45:58,03:02:27,247,1.4494454550789273,4071,23.88944310779884,545,3.1981691215304267,222,1.7824167001204336,3427,27.51505419510237,349,2.802087515054195,23,0.5017452006980803,642,14.00523560209424,196,4.275741710296685
4140269171,prague_marathon,2019,2019-05-05,CZE,7299,5662,1636,0,14942.034114262227,9789.96,11793.4,13031.5,14490.0,16536.5,04:09:02,02:43:10,03:16:33,03:37:12,04:01:30,04:35:36,7578.0,7606.0,7906.0,9237.0,8386.0,8787.0,9407.0,10727.0,02:06:18,02:06:46,02:11:46,02:33:57,02:19:46,02:26:27,02:36:47,02:58:47,309,4.2334566378956024,3559,48.760104123852585,659,9.0286340594602,282,4.980572235959025,3125,55.192511480042384,507,8.954433062522076,26,1.5892420537897312,433,26.466992665036678,152,9.290953545232274
4142101568,kobe_marathon,2016,2016-11-20,JPN,18797,14062,4731,747,17030.05362557855,10317.96,12345.0,14173.0,16967.0,19775.0,04:43:50,02:51:58,03:25:45,03:56:13,04:42:47,05:29:35,9004.0,9100.0,9241.0,9492.0,8551.0,8779.0,10521.0,11273.0,02:30:04,02:31:40,02:34:01,02:38:12,02:22:31,02:26:19,02:55:21,03:07:53,501,2.6653189338724266,5167,27.4884290046284,1242,6.6074373570250575,489,3.4774569762480443,4477,31.83757644716256,927,6.59223439055611,12,0.2536461636017755,688,14.542380046501796,315,6.658211794546608
4142491304,rotterdam_marathon,2018,2018-04-08,NED,13997,10673,3320,0,15208.283417875258,9918.04,12066.2,13525.0,15174.0,16913.0,04:13:28,02:45:18,03:21:06,03:45:25,04:12:54,04:41:53,7544.0,7556.0,8142.0,8697.0,8627.0,9029.0,9723.0,10559.0,02:05:44,02:05:56,02:15:42,02:24:57,02:23:47,02:30:29,02:42:03,02:55:59,501,3.5793384296634994,5447,38.91548188897621,947,6.765735514753161,465,4.356788157031763,4716,44.18626440550923,711,6.661669633655018,33,0.9939759036144578,727,21.897590361445783,236,7.1084337349397595
4160454954,copenhagen_marathon,2017,2017-05-21,DEN,8154,6035,2080,0,14814.381039980377,10218.32,12075.3,13237.0,14555.0,16220.75,04:06:54,02:50:18,03:21:15,03:40:37,04:02:35,04:30:21,7930.0,8175.0,8853.0,9499.0,10044.0,10064.0,10621.0,11411.0,02:12:10,02:16:15,02:27:33,02:38:19,02:47:24,02:47:44,02:57:01,03:10:11,221,2.710326220259995,3853,47.25288202109394,520,6.377238165317635,206,3.4134217067108534,3228,53.487986743993375,359,5.948632974316488,12,0.576923076923077,603,28.990384615384617,161,7.740384615384616
4162603267,vienna_marathon,2021,2021-09-12,AUT,3047,2439,608,0,15339.61273383656,9538.880000000001,12141.8,13578.5,15223.0,17060.0,04:15:40,02:38:59,03:22:22,03:46:18,04:13:43,04:44:20,7765.0,7810.0,8507.0,9608.0,8669.0,8738.0,10645.0,12194.0,02:09:25,02:10:10,02:21:47,02:40:08,02:24:29,02:25:38,02:57:25,03:23:14,102,3.3475549721037083,1142,37.479488021004265,205,6.7279291106005905,92,3.772037720377204,1004,41.16441164411644,155,6.355063550635506,10,1.644736842105263,138,22.697368421052634,50,8.223684210526317
4171067542,prague_marathon,2026,2026-05-03,CZE,9056,6755,2296,0,15335.85214222615,9544.2,11777.0,13291.75,15078.5,17169.25,04:15:36,02:39:04,03:16:17,03:41:32,04:11:18,04:46:09,7551.0,7679.0,7904.0,8718.0,8659.0,8865.0,9834.0,10617.0,02:05:51,02:07:59,02:11:44,02:25:18,02:24:19,02:27:45,02:43:54,02:56:57,438,4.836572438162544,3740,41.29858657243816,736,8.12720848056537,405,5.995558845299779,3162,46.80977054034049,516,7.638786084381939,30,1.3066202090592334,574,25.0,220,9.581881533101045
4177242089,kobe_marathon,2024,2024-11-17,JPN,19498,15796,3701,1225,17066.896143194175,9967.88,12345.7,14317.0,17076.0,19828.0,04:44:27,02:46:08,03:25:46,03:58:37,04:44:36,05:30:28,7951.0,7970.0,8525.0,9065.0,9401.0,9572.0,10243.0,10893.0,02:12:31,02:12:50,02:22:05,02:31:05,02:36:41,02:39:32,02:50:43,03:01:33,653,3.3490614421991998,5024,25.766745307210996,1518,7.785413888603959,630,3.9883514813876935,4523,28.63383134970879,1214,7.685489997467713,22,0.5944339367738449,500,13.509862199405568,304,8.213996217238584
4214543303,london_marathon,2019,2019-04-28,GBR,42619,24708,17757,0,16208.716159459396,9547.36,11773.0,13577.0,15875.0,18486.5,04:30:09,02:39:07,03:16:13,03:46:17,04:24:35,05:08:06,7357.0,7396.0,7720.0,8137.0,8300.0,8452.0,8793.0,9638.0,02:02:37,02:03:16,02:08:40,02:15:37,02:18:20,02:20:52,02:26:33,02:40:38,2321,5.445927872545109,14939,35.052441399375866,4950,11.614538116802366,2132,8.628784199449571,10841,43.87647725433058,3119,12.623441800226647,137,0.7715267218561694,3971,22.363011770006196,1831,10.311426479698147
4216120418,athens_marathon,2024,2024-11-10,GRE,16953,13259,3693,0,16561.591281779038,10486.0,12595.0,14059.0,16095.0,18535.0,04:36:02,02:54:46,03:29:55,03:54:19,04:28:15,05:08:55,8336.0,8500.0,9003.0,9487.0,9619.0,10044.0,10481.0,11282.0,02:18:56,02:21:40,02:30:03,02:38:07,02:40:19,02:47:24,02:54:41,03:08:02,288,1.6988143691382056,5108,30.13036040818734,795,4.689435498141922,272,2.0514367599366468,4519,34.082509993212156,601,4.532770193830606,16,0.4332520985648524,588,15.922014622258326,194,5.253181695098836
4231343577,eindhoven_marathon,2023,2023-10-08,NED,2888,2413,472,0,13969.975069252077,8982.14,10782.2,12328.0,13928.0,15513.75,03:52:50,02:29:42,02:59:42,03:25:28,03:52:08,04:18:34,7490.0,7644.0,8478.0,8920.0,8872.0,9075.0,10338.0,11106.0,02:04:50,02:07:24,02:21:18,02:28:40,02:27:52,02:31:15,02:52:18,03:05:06,298,10.318559556786704,1744,60.387811634349035,440,15.23545706371191,279,11.562370493162039,1527,63.2822213012847,351,14.5462080397845,19,4.025423728813559,216,45.76271186440678,89,18.85593220338983
4262414392,yokohama_marathon,2019,2019-11-10,JPN,25195,19594,5601,1997,17261.48446120262,11124.0,13517.2,15189.0,17379.0,19532.0,04:47:41,03:05:24,03:45:17,04:13:09,04:49:39,05:25:32,8489.0,8594.0,9281.0,9826.0,10610.0,11233.0,11778.0,12160.0,02:21:29,02:23:14,02:34:41,02:43:46,02:56:50,03:07:13,03:16:18,03:22:40,191,0.7580869220083349,4683,18.5870212343719,0,0.0,189,0.9645809941818925,4306,21.976115137286925,0,0.0,2,0.03570790930191037,377,6.730940903410105,0,0.0
4270457009,paris_marathon,2018,2018-04-08,FRA,41994,31863,10115,0,15742.366980997285,10322.86,12397.0,13827.0,15518.0,17460.0,04:22:22,02:52:03,03:26:37,03:50:27,04:18:38,04:51:00,7585.0,7601.0,7815.0,8726.0,8576.0,8586.0,9495.0,10579.0,02:06:25,02:06:41,02:10:15,02:25:26,02:22:56,02:23:06,02:38:15,02:56:19,966,2.3003286183740537,14211,33.84054864980712,1835,4.36967185788446,925,2.903053698647334,12667,39.754574271098136,1446,4.538179079182751,33,0.32624814631735044,1530,15.126050420168067,389,3.845773603559071
4274729869,chicago_marathon,2023,2023-10-08,USA,48428,25747,22528,0,15648.872119435038,9539.54,11343.0,12907.0,15095.5,17875.0,04:20:49,02:39:00,03:09:03,03:35:07,04:11:36,04:57:55,7235.0,7472.0,7737.0,8208.0,8024.0,8229.0,8675.0,9367.0,02:00:35,02:04:32,02:08:57,02:16:48,02:13:44,02:17:09,02:24:35,02:36:07,3306,6.82662922276369,20992,43.34682415131742,7677,15.852399438341456,2973,11.546976346758846,14054,54.585000194197384,4376,16.996154891832056,316,1.4026988636363635,6867,30.482066761363637,3301,14.652876420454545
4286833282,osaka_marathon,2023,2023-02-26,JPN,27863,1,1,0,16563.081505939776,9552.0,12095.2,13914.0,16430.0,19222.5,04:36:03,02:39:12,03:21:35,03:51:54,04:33:50,05:20:22,8326.0,,,,10372.0,,,,02:18:46,,,,02:52:52,,,,1237,4.439579370491333,8729,31.328284822165596,2,0.0071779779636076515,1,100.0,1,100.0,1,100.0,1,100.0,1,100.0,1,100.0
