slug,solver,nu,cand,basis,gamma_form,fold,train_loglik,heldout_logdens,heldout_per_cell,heldout_rmse,n_test,n_orphan,n_iter
Po10_W_14-25_mrc2,anderson,inf,spline5-gvarying,spline5,varying,2,74914.3594840863,10665.06892858707,0.86112789088309,0.08090103366083158,12385,0,13
Po10_W_14-25_mrc2,anderson,8,spline5-gvarying,spline5,varying,2,79852.40025169494,12047.407300088973,0.9727418086466671,0.08173800492901308,12385,0,152
Po10_W_14-25_mrc2,anderson,inf,spline5-gvarying,spline5,varying,3,74676.14335664448,10947.834952343143,0.8820363319644814,0.0803415231648918,12412,0,13
Po10_W_14-25_mrc2,anderson,8,spline5-gvarying,spline5,varying,3,79609.15885475153,12331.55081247116,0.9935184347785336,0.08104070318151983,12412,0,163
Po10_W_14-25_mrc2,anderson,inf,spline5-gvarying,spline5,varying,4,75208.69782794044,9978.169318418673,0.8052105647529595,0.08254292240977834,12392,0,13
Po10_W_14-25_mrc2,anderson,8,spline5-gvarying,spline5,varying,4,80179.91548061924,11610.650978280597,0.9369473029600224,0.08365779859007073,12392,0,159
Po10_W_14-25_mrc2,anderson,inf,spline6-gscalar,spline6,scalar,0,75109.37001312827,10281.031056817923,0.8296506663022856,0.08180260852602193,12392,0,11
Po10_W_14-25_mrc2,anderson,8,spline6-gscalar,spline6,scalar,0,79982.1495133427,11943.9008260871,0.9638396405815929,0.08247249305934765,12392,0,175
Po10_W_14-25_mrc2,anderson,inf,spline6-gscalar,spline6,scalar,1,74987.67585746791,10476.929209091595,0.8499861438497156,0.08130633622521694,12326,0,11
Po10_W_14-25_mrc2,anderson,8,spline6-gscalar,spline6,scalar,1,79808.56340861654,12112.123886520858,0.9826483763200436,0.08179163687951219,12326,0,223
